lat,lon,density_score,density_score_normalized
21.17000000000002,79.1300000000001,1.1380531399135627,13.370554559124347
21.17000000000002,79.1400000000001,1.0132509608353213,10.727824745863696
21.17000000000002,79.1500000000001,0.9098628926100608,8.538546223226444
21.18000000000002,78.95,0.5496710863380228,0.9113586856550214
21.18000000000002,78.96000000000001,0.5881658900654384,1.7264996248391107
21.18000000000002,78.97000000000001,0.6320496912132667,2.655754470140022
21.18000000000002,78.98000000000002,0.6823752097232434,3.721414934695992
21.18000000000002,78.99000000000002,0.7404424853565745,4.951009815365685
21.18000000000002,79.00000000000003,0.8078760858384785,6.378939902205853
21.18000000000002,79.01000000000003,0.8867495554590428,8.04911322114203
21.18000000000002,79.02000000000004,0.9798067591675351,10.019632072619183
21.18000000000002,79.03000000000004,1.0909098564382553,12.37227903496794
21.18000000000002,79.04000000000005,1.226209399442638,15.237294202644305
21.18000000000002,79.05000000000005,1.3984510028009103,18.884570425228162
21.18000000000002,79.06000000000006,1.6481572421780006,24.172187422246513
21.18000000000002,79.07000000000006,2.213736064228615,36.14851688877733
21.18000000000002,79.08000000000007,4.28734980284,80.05801341110684
21.18000000000002,79.09000000000007,2.018117157344793,32.00621808376019
21.18000000000002,79.10000000000008,1.5646102264884008,22.40305012991253
21.18000000000002,79.11000000000008,1.3339266715912146,17.518245133250172
21.18000000000002,79.12000000000009,1.1734780352844933,14.120689114625225
21.18000000000002,79.1300000000001,1.049281009188971,11.490773627531208
21.18000000000002,79.1400000000001,0.9482063780206071,9.350482944100913
21.18000000000002,79.1500000000001,0.8645002008737326,7.577975352214722
21.190000000000023,78.95,0.5334118373312549,0.5670633984351084
21.190000000000023,78.96000000000001,0.568538683440327,1.31088665652154
21.190000000000023,78.97000000000001,0.608104469414739,2.148706019548178
21.190000000000023,78.98000000000002,0.6528523739648053,3.096258556762008
21.190000000000023,78.99000000000002,0.7036644101861006,4.172221204099377
21.190000000000023,79.00000000000003,0.761597071826058,5.398965586354713
21.190000000000023,79.01000000000003,0.8279441715267679,6.803888638960387
21.190000000000023,79.02000000000004,0.9043689612630701,8.422210304495431
21.190000000000023,79.03000000000004,0.9932363643544235,10.304008661792837
21.190000000000023,79.04000000000005,1.0985962521290464,12.53504115337484
21.190000000000023,79.05000000000005,1.2294549009204019,15.306018832114848
21.190000000000023,79.06000000000006,1.4114854279900608,19.16057893966675
21.190000000000023,79.07000000000006,1.7216727652199304,25.728904347505953
21.190000000000023,79.08000000000007,2.0138899601974423,31.916705704967264
21.190000000000023,79.09000000000007,1.6344293233761151,23.881493937888198
21.190000000000023,79.10000000000008,1.355864205499287,17.98278009022343
21.190000000000023,79.11000000000008,1.1864580279684205,14.395545001718466
21.190000000000023,79.12000000000009,1.0635116951795094,11.792113383039556
21.190000000000023,79.1300000000001,0.9660216302302667,9.727727143624936
21.190000000000023,79.1400000000001,0.8858126286969625,8.029273469101812
21.190000000000023,79.1500000000001,0.819254885238193,6.619889961209917
