lat,lon,density_score,density_score_normalized,competitor_count,competitor_score,opportunity_score
21.17000000000002,79.09000000000007,2.1227649583676937,34.22217188919822,0,100.0,60.53330313351893
21.17000000000002,79.10000000000008,1.7553577301414838,26.442195266897837,0,100.0,55.8653171601387
21.17000000000002,79.11000000000008,1.4848812126400426,20.71476036257735,0,100.0,52.42885621754641
21.17000000000002,79.12000000000009,1.2896994230809449,16.581717669869082,0,100.0,49.94903060192145
21.17000000000002,79.1300000000001,1.1380531399135627,13.370554559124349,0,100.0,48.022332735474606
21.17000000000002,79.1400000000001,1.0132509608353213,10.727824745863696,0,100.0,46.43669484751822
21.17000000000002,79.1500000000001,0.9098628926100608,8.538546223226444,0,100.0,45.12312773393587
21.18000000000002,78.95,0.5496710863380228,0.9113586856550214,0,100.0,40.54681521139301
21.18000000000002,78.96000000000001,0.5881658900654384,1.726499624839111,0,100.0,41.03589977490347
21.18000000000002,78.97000000000001,0.6320496912132667,2.655754470140022,0,100.0,41.59345268208401
21.18000000000002,78.98000000000002,0.6823752097232434,3.721414934695992,0,100.0,42.23284896081759
21.18000000000002,78.99000000000002,0.7404424853565745,4.951009815365685,0,100.0,42.970605889219414
21.18000000000002,79.00000000000003,0.8078760858384785,6.378939902205853,0,100.0,43.82736394132351
21.18000000000002,79.01000000000003,0.8867495554590428,8.04911322114203,0,100.0,44.82946793268522
21.18000000000002,79.02000000000004,0.9798067591675352,10.019632072619183,0,100.0,46.01177924357151
21.18000000000002,79.03000000000004,1.090909856438255,12.37227903496794,0,100.0,47.42336742098077
21.18000000000002,79.04000000000005,1.226209399442638,15.237294202644303,8,11.111111111111114,13.586820966031027
21.18000000000002,79.05000000000005,1.3984510028009105,18.88457042522816,7,22.222222222222214,20.219631144025783
21.18000000000002,79.06000000000006,1.6481572421780006,24.172187422246516,0,100.0,54.50331245334791
21.18000000000002,79.07000000000006,2.213736064228615,36.14851688877733,0,100.0,61.6891101332664
21.18000000000002,79.08000000000007,4.28734980284,80.05801341110684,2,77.77777777777777,79.14591915777521
21.18000000000002,79.09000000000007,2.018117157344793,32.00621808376019,0,100.0,59.20373085025611
21.18000000000002,79.10000000000008,1.5646102264884008,22.40305012991253,0,100.0,53.441830077947515
21.18000000000002,79.11000000000008,1.3339266715912146,17.518245133250172,0,100.0,50.5109470799501
21.18000000000002,79.12000000000009,1.1734780352844931,14.120689114625224,1,88.88888888888889,44.02796902433069
21.18000000000002,79.1300000000001,1.049281009188971,11.490773627531208,1,88.88888888888889,42.45001973207428
